review_id,prof_ID,rating,predicted_topic,review_clauses,similarity
14420,532,5.0,instructional_effectiveness,good teacher inter racial is a fun class,[0.48 0.32 0.34]
14421,532,4.5,workload,"omg, his classes are so not hard.",[0.40 0.34 0.49]
14421,532,4.5,workload,"just do the reading, people, and take notes, then memorize his defs, the pts.",[0.39 0.30 0.47]
14421,532,4.5,instructional_effectiveness,"of certain concepts, etc.",[0.59 0.16 0.38]
14421,532,4.5,workload,he doesn't like slacker students so don't take him if you don't give a sh t.,[0.29 0.32 0.39]
14422,532,4.0,instructional_effectiveness,at first i thought he would be hard and he seemed hard to understand.,[0.27 0.14 0.23]
14422,532,4.0,instructional_effectiveness,"as class progressed though, its very easy to understand what he wants.",[0.50 0.33 0.38]
14422,532,4.0,instructional_effectiveness,he wants for his students to express what they are reading and learning from his class.,[0.64 0.26 0.31]
14422,532,4.0,misc,"as long as you appear to be mindful of others, you will have no problem.",[0.08 0.03 0.03]
14426,16,3.0,workload,his language courses are extremely tough and i have seen students cry during the oral exams.,[0.37 0.33 0.46]
14426,16,3.0,fairness,he is very caring with those he believes to be making an effort but he is harsh on others.,[0.21 0.30 0.15]
14426,16,3.0,workload,don't take his class if you want to focus on your core courses.,[0.34 0.31 0.42]
14426,16,3.0,workload,hardest course i've taken and i may fail it....,[0.30 0.31 0.60]
14427,16,4.0,instructional_effectiveness,avdulov is one of the most caring profs at smu.,[0.29 0.17 0.13]
14427,16,4.0,fairness,"he legitimately cared about your grades, your attendance and your happiness in class.",[0.30 0.39 0.25]
14427,16,4.0,workload,"but, his class is difficult.",[0.45 0.41 0.48]
14427,16,4.0,workload,extremely difficult.,[0.17 0.13 0.36]
14427,16,4.0,workload,"required an immense amount of dedication, time and effort.",[0.24 0.15 0.33]
14427,16,4.0,fairness,his grading scheme is vague.,[0.40 0.71 0.41]
14427,16,4.0,fairness,thought i failed until i saw my grade.,[0.29 0.51 0.45]
14427,16,4.0,workload,very stressful!!,[0.21 0.13 0.47]
14428,16,3.5,instructional_effectiveness,he is visibly enthusiastic about the content he teaches which always makes class enjoyable.,[0.54 0.27 0.28]
14428,16,3.5,instructional_effectiveness,he brings in people multiple times during the semester to teach us first hand about japanese culture which was really interesting and broke up the lecturing...,[0.53 0.21 0.35]
14428,16,3.5,workload,the only thing i hated was the mandatory book we had to read.,[0.28 0.28 0.41]
14428,16,3.5,workload,"so boring, confusing and tedious!",[0.27 0.13 0.35]
14429,16,5.0,misc,avdulov sensei will change your life.,[0.19 0.05 0.12]
14429,16,5.0,instructional_effectiveness,"his classes are rigorous, although not necessarily difficult to do well in.",[0.56 0.42 0.51]
14429,16,5.0,workload,"dedication and attendance are mandatory, however if you put forth the effort he will make sure you get an a in his course.",[0.32 0.37 0.47]
14429,16,5.0,instructional_effectiveness,"he is both professional, and enthusiastic, and integrates both japanese culture and language into his lessons.",[0.49 0.22 0.22]
14430,16,5.0,instructional_effectiveness,"took this class and language with him, again saw two sides.",[0.41 0.20 0.20]
14430,16,5.0,instructional_effectiveness,"i recommend this to everyone its very light, fun, he's an amazing person and professor and is very passionate about japanese language and culture.",[0.39 0.16 0.25]
14430,16,5.0,instructional_effectiveness,if you took japanese with him but not this don't be afraid of this he's like a totally different professor in this class then what he is in jpns 1100.,[0.34 0.19 0.30]
14431,16,3.0,misc,i've seen two sides of him.,[0.08 0.00 -0.09]
14431,16,3.0,instructional_effectiveness,"he is very passionate about japanese culture and language as am i. however, as a language professor his course is very rigorous and demanding.",[0.38 0.25 0.30]
14431,16,3.0,workload,requires a large time dedication regardless of your willingness to learn the language and this may interfere with other courses if you're taking this as an elective.,[0.36 0.19 0.48]
14431,16,3.0,workload,i'm doing bsc,[0.29 0.13 0.41]
14432,16,5.0,misc,i am not sure why some people did not like him.,[0.13 0.08 0.02]
14432,16,5.0,instructional_effectiveness,he is a fantastic teacher who knows alot about traditional japanese culture.,[0.38 0.15 0.16]
14432,16,5.0,fairness,he is strict but very nice and helpful.,[0.22 0.28 0.22]
14432,16,5.0,fairness,got an a and i am happy with that.,[0.31 0.41 0.38]
14433,16,5.0,instructional_effectiveness,absolutely phenomenal professor.,[0.43 0.21 0.22]
14433,16,5.0,instructional_effectiveness,"he is extremely passionate about what he teaches, and is dedicated to helping you receive the best mark possible.",[0.56 0.40 0.38]
14433,16,5.0,misc,"that being said, do not expect a bird course by any means.",[0.10 0.15 0.14]
14433,16,5.0,workload,"quizzes are frequent and rigorous, and you can expect to be diving into kanji by the end of your first semester.",[0.42 0.29 0.50]
14434,16,5.0,instructional_effectiveness,avdulov is a fantastic professor.,[0.37 0.16 0.19]
14434,16,5.0,misc,"if you put in the effort and are dedicated to improving, he will do anything to help you reach your goals.",[0.20 0.24 0.19]
14434,16,5.0,fairness,"however, if you skip classes or slack off, you will get no love from him those who left comments about rudeness were likely in this category.",[0.19 0.28 0.23]
14434,16,5.0,workload,"work hard and take it seriously, and class will be great!",[0.35 0.31 0.53]
14435,16,3.5,misc,don't expect a bird course from him.,[0.16 0.20 0.13]
14435,16,3.5,workload,"pay attention when he says something will be on the test, write down everything that sounds like a key term, and take an interest in the course he'll notice and go above and beyond for you.",[0.48 0.37 0.49]
14435,16,3.5,misc,he's short with people who deserve it.,[0.05 0.08 -0.01]
14435,16,3.5,instructional_effectiveness,"don't be a lazy student in his class, especially introductory japanese.",[0.37 0.22 0.32]
14436,16,5.0,instructional_effectiveness,best professor i've had so far in my studies.,[0.45 0.24 0.25]
14436,16,5.0,instructional_effectiveness,he takes genuine interest in his students success the likes of which i've never seen.,[0.46 0.33 0.28]
14436,16,5.0,instructional_effectiveness,"he will move mountains to help a student learn the language, if that student is genuinely interested.",[0.36 0.13 0.17]
14436,16,5.0,misc,"if they aren't, then there's nothing he can do for them.",[0.06 0.07 0.00]
14436,16,5.0,misc,highly suggest avdulov sensei if you want to learn the language.,[0.20 0.01 0.13]
14437,16,5.0,misc,avdulov is the best!,[0.13 0.05 -0.01]
14437,16,5.0,misc,"if you're ready for the challenge of learning a new language, take him!",[0.15 0.11 0.14]
14437,16,5.0,instructional_effectiveness,"his teaching style is awesome, and he's super helpful.",[0.49 0.21 0.23]
14437,16,5.0,misc,"if you really try hard and he sees that, he'll love you.",[0.04 0.06 0.01]
14437,16,5.0,fairness,"if you do bad on a test, he'll let you retake it.",[0.23 0.35 0.33]
14437,16,5.0,workload,it'll be basically the exact same so you can ace it.,[0.11 0.22 0.29]
14437,16,5.0,instructional_effectiveness,definitely the best professor for japanese!,[0.38 0.17 0.19]
14438,16,4.0,instructional_effectiveness,"good professor, pay attention to the terms and phrases covered in class some in japanese because they'll be on the test!",[0.45 0.20 0.31]
14438,16,4.0,instructional_effectiveness,very helpful and personable.,[0.40 0.13 0.24]
14439,16,4.5,instructional_effectiveness,"to the person who said he's rude and not a good prof, you're wrong!",[0.29 0.20 0.15]
14439,16,4.5,misc,sure he doesn't have patience for the people who don't try and are forever behind but that's their fault!,[0.04 0.14 0.02]
14439,16,4.5,misc,not his!,[0.04 0.05 -0.07]
14439,16,4.5,misc,if you actually want to learn the language take him!,[0.15 0.10 0.11]
14439,16,4.5,instructional_effectiveness,"he's very nice, funny, and helpful if you try and he'll make sure you learn.",[0.40 0.20 0.24]
14439,16,4.5,instructional_effectiveness,he really loves what he teaches.,[0.47 0.19 0.20]
14440,16,1.0,misc,i'm amazed at the good comments.,[0.18 0.07 0.03]
14440,16,1.0,misc,"i had him a few years ago, and he was horrible.",[-0.02 0.08 -0.00]
14440,16,1.0,fairness,rude to the students and just a huge jerk.,[0.31 0.33 0.28]
14440,16,1.0,fairness,"i would never, ever, take another class with him again.",[0.23 0.27 0.19]
14440,16,1.0,misc,ever.,[-0.01 0.05 -0.01]
14441,16,4.5,misc,i'd recommend taking japanese from avdulov if you are actually interested in learning the language and are willing to put in the time and effort that requires.,[0.21 0.08 0.22]
14441,16,4.5,instructional_effectiveness,"his classes are always fun and interesting, and if you work hard you will learn a lot.",[0.41 0.21 0.33]
14441,16,4.5,fairness,"he's honest, and if you do poorly, he'll let you know.",[0.28 0.35 0.33]
14442,16,5.0,misc,"well, he is the best i think.",[0.14 0.08 -0.08]
14442,16,5.0,instructional_effectiveness,"language is a thing that you have to work hard, and he well helps to do it.",[0.34 0.12 0.17]
14443,16,5.0,instructional_effectiveness,he's a wonderful prof i'm so glad i had him teach me japanese two years in a row.,[0.35 0.14 0.15]
14443,16,5.0,instructional_effectiveness,"he was extremely helpful and understanding of me when i was having issues, and he expects only the best from all of his students.",[0.42 0.32 0.24]
14443,16,5.0,instructional_effectiveness,he's full of interesting little facts and amusing stories he really just wants everyone to do their best.,[0.40 0.15 0.16]
14445,16,5.0,workload,too many anime morons take this course and complain.,[0.37 0.30 0.37]
14445,16,5.0,misc,"wake up, people.",[0.05 -0.04 0.04]
14445,16,5.0,instructional_effectiveness,learning japanese isn't a blue haired adventure full of chibi eyes and giggles.,[0.26 0.15 0.20]
14445,16,5.0,workload,it's a lot of hard work.,[0.29 0.17 0.40]
14445,16,5.0,instructional_effectiveness,avdulov is a challenging professor who's always honest with you about japan and your work.,[0.42 0.18 0.24]
14445,16,5.0,misc,work hard and don't waste his time and he'll help you in every way possible.,[0.18 0.14 0.21]
14445,16,5.0,misc,ganbatte.,[0.05 0.04 0.08]
14446,627,4.0,instructional_effectiveness,really cares about his students and makes sure you know all the time that he is willing to listen during the class and after the semester is over.,[0.44 0.31 0.32]
14446,627,4.0,workload,"he says he won't hold attendance against you if it's 2 or less classes, but he does.",[0.19 0.27 0.29]
14446,627,4.0,workload,"class is work heavy at the end, just reading through the whole class and then all the assignments are due at end",[0.37 0.37 0.63]
14447,627,3.0,workload,attendance required.,[0.20 0.14 0.26]
14447,627,3.0,instructional_effectiveness,expects participation.,[0.32 0.17 0.26]
14448,627,5.0,instructional_effectiveness,outstanding professor.,[0.46 0.22 0.24]
14448,627,5.0,instructional_effectiveness,he truly cares about the students and really makes the class interesting.,[0.55 0.36 0.31]
14448,627,5.0,workload,the assignments are fairly graded and make you think about the material in an interesting manner.,[0.56 0.41 0.62]
14448,627,5.0,instructional_effectiveness,i would highly recommend one of his classes to anyone.,[0.41 0.18 0.29]
14449,627,5.0,instructional_effectiveness,this is perhaps the most relevant class i took during the mba program.,[0.45 0.18 0.44]
14449,627,5.0,instructional_effectiveness,he wants you to participate in the class so make sure you do.,[0.42 0.19 0.34]
14449,627,5.0,workload,the workload was reasonable.,[0.19 0.18 0.32]
14449,627,5.0,instructional_effectiveness,the classes were enjoyable and he makes learning the material fun,[0.54 0.29 0.33]
14450,627,5.0,misc,nice guy.,[0.08 0.04 -0.02]
14450,627,5.0,workload,hardass on participation and attendance but gives good quiz notes and prepares you well for projects.,[0.56 0.57 0.62]
14451,627,5.0,workload,took him a couple of years ago when i was doing my mba for strategy of the firm or something like that.,[0.29 0.17 0.31]
14451,627,5.0,instructional_effectiveness,great teacher class was really enjoyable especially the mock business and the different teams that we were divided into.,[0.48 0.32 0.42]
14451,627,5.0,instructional_effectiveness,earned an a and received an e mail from him afterwards thanking me for my participation and work in the class.,[0.33 0.32 0.28]
14452,627,3.5,misc,plays favorite so just ask him to the bar or stuff like that.,[-0.02 -0.02 -0.02]
14452,627,3.5,misc,"also, if you're a hot girl easy a.",[0.08 0.14 0.11]
14453,627,4.5,instructional_effectiveness,"great class, great professor make sure you participate b c",[0.52 0.28 0.47]
14453,627,4.5,misc,he's big on that.,[0.10 -0.01 0.02]
14453,627,4.5,workload,suck up and you'll get an a!,[0.27 0.40 0.43]
14453,627,4.5,instructional_effectiveness,if you're not a talker then this class is not for you,[0.43 0.17 0.41]
14454,627,5.0,instructional_effectiveness,awesome teacher.,[0.47 0.31 0.29]
14454,627,5.0,instructional_effectiveness,very interesting class.,[0.53 0.28 0.44]
14454,627,5.0,workload,no tests except a take home final.,[0.16 0.40 0.47]
14454,627,5.0,workload,weekly quizzes but they are straight from the notes.,[0.35 0.29 0.44]
14455,627,4.5,instructional_effectiveness,good teacher,[0.47 0.29 0.26]
14455,627,4.5,misc,nice guy,[0.08 0.05 -0.02]
14455,627,4.5,instructional_effectiveness,and fairly interesting,[0.28 0.05 0.17]
14456,627,5.0,instructional_effectiveness,good lectures and is willing to help if you need it.,[0.50 0.15 0.33]
14456,627,5.0,instructional_effectiveness,one of the best professors you'll find at loyola!,[0.34 0.15 0.16]
